1 11 21 35 48 50 60 66 564
1 11 21 35 48 50 60 66 925
1 11 21 35 48 50 60 66 909
1 11 21 35 48 50 60 66 925
1 11 21 35 48 50 60 66 870
1 11 21 35 48 51 60 66 967
1 11 21 35 48 51 60 66 1302
1 11 21 35 48 51 60 66 719
1 11 21 35 48 51 60 66 1410
1 11 21 35 48 51 60 66 887
1 11 21 35 48 51 60 66 2231
1 11 21 35 48 51 60 66 1021
1 11 21 36 48 51 60 66 939
1 11 21 35 48 51 60 66 2502
1 11 21 36 48 51 60 66 1298
1 11 21 36 48 52 60 66 2126
1 11 21 37 48 52 60 66 564
1 11 21 36 48 52 60 66 786
1 11 21 37 48 52 60 66 1062
2 12 21 37 48 52 60 66 564
3 13 21 37 48 52 60 66 1380
4 14 21 37 48 52 60 66 1539
4 12 21 38 48 52 60 66 1525
4 11 21 38 48 52 60 67 1102
4 11 21 38 48 53 60 67 831
4 11 21 38 48 53 60 67 794
4 11 21 38 48 53 60 67 2943
4 11 21 38 48 53 60 68 328
4 11 21 38 48 53 60 68 1096
6 14 21 38 48 53 60 68 878
5 13 21 38 48 53 60 68 4548
9 18 21 37 48 53 60 68 1830
10 19 21 37 48 53 60 68 954
6 16 21 37 48 53 60 68 983
8 17 21 37 48 54 60 68 985
2 11 27 38 46 54 60 67 1058
1 11 30 38 42 54 60 67 773
1 11 30 38 42 54 60 67 1386
1 11 30 38 42 54 60 67 1263
6 13 23 38 48 54 60 67 866
7 15 21 38 48 54 60 67 3798
8 16 21 38 48 54 60 67 1149
7 15 21 38 48 54 60 67 1545
8 16 21 38 48 55 60 67 1980
9 16 21 38 48 55 60 67 1976
6 13 21 38 48 55 60 67 1736
10 17 21 38 48 55 60 67 673
6 14 21 38 48 55 60 67 1439
9 17 21 38 48 55 60 67 487
8 16 21 38 48 55 60 67 1226
9 17 21 38 48 55 60 67 1189
9 16 21 38 48 55 60 67 1148
6 14 21 38 48 55 60 67 2154
10 17 21 38 48 56 60 67 850
6 14 21 38 48 56 60 67 938
5 13 21 38 48 56 60 68 1626
8 16 21 38 48 56 60 68 1388
8 14 21 38 48 56 60 68 963
5 12 21 38 48 56 60 68 670
3 12 21 38 48 56 60 68 1041
3 13 21 37 48 56 60 68 728
3 11 21 38 48 56 60 68 967
3 11 21 38 48 57 60 68 405
3 11 21 38 48 57 60 68 636
3 11 21 38 48 57 60 68 1582
3 11 21 38 48 57 60 68 450
3 11 21 38 48 57 60 68 919
3 11 22 38 48 57 60 67 2335
2 11 25 38 48 57 60 67 794
1 11 29 38 43 57 60 67 2450
1 11 29 38 42 57 60 67 848
1 11 30 38 41 57 60 67 1175
1 11 30 38 40 58 60 67 2466
1 11 30 38 40 58 60 67 1365
1 11 30 38 40 58 60 67 813
1 11 26 38 42 58 60 68 557
1 11 21 35 48 58 60 68 1214
1 11 21 35 48 58 60 68 1699
1 11 21 35 48 58 60 68 1417
1 11 21 36 48 58 60 66 1035
1 11 21 36 48 58 60 66 696
1 11 21 36 48 58 60 66 1068
1 11 21 36 48 49 60 66 1580
1 11 21 36 48 49 61 66 1001
1 11 21 36 48 49 61 66 772
1 11 21 36 48 49 61 66 486
1 11 21 36 48 49 61 66 1711
1 11 21 36 48 49 61 66 523
1 11 21 36 48 49 61 66 889
1 11 21 35 48 49 61 66 1218
1 11 21 36 48 49 61 66 1389
1 11 21 36 48 49 61 66 376
1 11 21 35 48 50 61 66 1201
1 11 21 35 48 50 61 66 4705
1 11 21 35 48 50 61 66 1151
1 11 21 35 48 50 61 66 1142
1 11 21 36 48 50 61 66 733
1 11 21 36 48 50 61 66 2050
1 11 21 36 48 50 61 66 1694
1 11 21 36 48 50 61 66 657
1 11 21 36 48 50 61 66 628
1 11 21 36 48 51 61 66 817
1 11 21 36 48 51 61 66 1949
1 11 21 36 48 51 61 66 929
1 11 21 36 48 51 61 66 959
1 11 21 36 48 51 61 66 1364
1 11 21 36 48 51 61 66 1183
1 11 21 36 48 51 61 66 909
1 11 21 36 48 51 61 66 1598
1 11 21 36 48 51 61 66 1277
1 11 21 36 48 51 61 66 571
1 11 21 36 48 52 61 66 1278
1 11 21 37 48 52 61 66 2940
1 11 21 37 48 52 61 66 1535
1 11 21 38 48 52 61 66 1344
3 13 21 37 48 52 61 66 1637
5 14 21 38 48 52 61 66 1330
7 16 21 37 48 52 61 66 2201
7 14 21 38 48 52 61 66 1429
8 15 21 38 48 52 61 67 1408
8 14 21 38 48 53 61 67 811
5 13 21 38 48 53 61 67 2346
4 11 21 38 48 53 61 67 1380
5 13 21 38 48 53 61 68 2573
4 12 21 38 48 53 61 68 1298
5 12 21 38 48 53 61 68 749
5 14 21 38 48 53 61 68 1017
4 13 21 38 48 53 61 68 2022
6 15 21 37 48 53 61 68 2799
5 15 21 37 48 53 61 68 448
5 15 21 37 48 54 61 68 1105
1 11 28 38 43 54 61 67 439
1 11 30 38 41 54 61 67 1234
1 11 30 38 42 54 61 67 1045
1 11 30 38 41 54 61 67 779
4 13 23 38 48 54 61 67 1249
4 12 21 38 48 54 61 67 1385
4 12 21 38 48 54 61 67 762
4 12 21 38 48 54 61 67 1060
5 14 21 38 48 55 61 67 556
4 13 21 38 48 55 61 67 1596
5 13 21 38 48 55 61 67 1117
4 12 21 38 48 55 61 67 701
4 12 21 38 48 55 61 67 2019
5 13 21 38 48 55 61 67 1216
5 13 21 38 48 55 61 67 711
5 13 21 38 48 55 61 67 1466
6 13 21 38 48 55 61 67 961
8 15 21 38 48 55 61 67 1379
8 15 21 38 48 56 61 67 375
7 14 21 38 48 56 61 67 2983
9 16 21 38 48 56 61 68 773
8 15 21 38 48 56 61 68 2106
9 15 21 38 48 56 61 68 859
5 12 21 38 48 56 61 68 1215
3 12 21 38 48 56 61 68 1819
3 12 21 38 48 56 61 68 414
3 11 21 38 48 56 61 68 1361
3 11 21 38 48 57 61 68 685
3 11 21 38 48 57 61 68 712
3 11 21 38 48 57 61 68 1078
3 11 21 38 48 57 61 68 2165
3 11 21 38 48 57 61 68 1066
3 11 21 38 48 57 61 67 1727
3 11 21 38 48 57 61 67 1943
3 11 23 38 48 57 61 67 732
1 11 29 38 42 57 61 67 643
1 11 29 38 42 57 61 67 1419
1 11 30 38 40 58 61 67 673
1 11 30 38 40 58 61 67 984
1 11 30 38 40 58 61 67 1927
1 11 26 38 42 58 61 68 1131
1 11 21 35 48 58 61 68 1294
1 11 21 35 48 58 61 68 2190
1 11 21 35 48 58 61 68 927
1 11 21 36 48 58 61 66 1700
1 11 21 36 48 58 61 66 2514
1 11 21 36 48 58 61 66 860
1 11 21 36 48 49 61 66 1068
1 11 21 36 48 49 62 66 1449
1 11 21 36 48 49 62 66 3730
1 11 21 36 48 49 62 66 1388
1 11 21 35 48 49 62 66 2377
1 11 21 36 48 49 62 66 1282
1 11 21 35 48 49 62 66 1902
1 11 21 36 48 49 62 66 1622
1 11 21 35 48 49 62 66 695
1 11 21 35 48 49 62 66 1140
1 11 21 35 48 50 62 66 991
1 11 21 35 48 50 62 66 796
1 11 21 35 48 50 62 66 980
1 11 21 35 48 50 62 66 1917
1 11 21 35 48 50 62 66 1815
1 11 21 35 48 50 62 66 814
1 11 21 35 48 50 62 66 677
1 11 21 35 48 50 62 66 1273
1 11 21 36 48 50 62 66 630
1 11 21 36 48 51 62 66 734
1 11 21 36 48 51 62 66 827
1 11 21 36 48 51 62 66 1018
1 11 21 36 48 51 62 66 561
1 11 21 36 48 51 62 66 1890
1 11 21 36 48 51 62 66 1084
1 11 21 36 48 51 62 66 548
1 11 21 35 48 51 62 66 925
1 11 21 35 48 51 62 66 1331
1 11 21 36 48 51 62 66 1408
1 11 21 36 48 52 62 66 504
1 11 21 36 48 52 62 66 581
1 11 21 37 48 52 62 66 888
1 11 21 37 48 52 62 66 2139
6 16 21 37 48 52 62 66 1665
9 18 21 37 48 52 62 66 2072
7 18 21 37 48 52 62 66 770
9 16 21 38 48 52 62 66 1487
9 16 21 38 48 52 62 67 953
9 15 21 38 48 53 62 67 1134
9 16 21 38 48 53 62 67 697
8 15 21 38 48 53 62 67 1018
8 15 21 38 48 53 62 68 786
7 14 21 38 48 53 62 68 1115
9 15 21 38 48 53 62 68 981
5 13 21 38 48 53 62 68 673
7 17 21 37 48 53 62 68 493
9 17 21 38 48 53 62 68 616
8 17 21 37 48 53 62 68 290
9 17 21 38 48 54 62 68 596
1 11 27 38 45 54 62 67 1120
1 11 30 38 41 54 62 67 1474
1 11 30 38 41 54 62 67 1020
1 11 30 38 41 54 62 67 665
5 13 21 38 48 54 62 67 1980
9 16 21 38 48 54 62 67 1997
7 14 21 38 48 54 62 67 1098
8 15 21 38 48 54 62 67 609
8 15 21 38 48 55 62 67 1072
8 15 21 38 48 55 62 67 857
8 15 21 38 48 55 62 67 967
8 14 21 38 48 55 62 67 778
8 15 21 38 48 55 62 67 569
7 15 21 38 48 55 62 67 2375
9 16 21 38 48 55 62 67 2595
8 16 21 38 48 55 62 67 1020
10 16 21 38 48 55 62 67 768
6 13 21 38 48 55 62 67 519
8 15 21 38 48 56 62 67 1905
7 14 21 38 48 56 62 67 1421
9 15 21 38 48 56 62 68 572
8 16 21 38 48 56 62 68 730
3 11 22 38 48 56 62 68 2015
5 11 21 38 48 56 62 68 971
3 12 21 38 48 56 62 68 1228
4 14 21 37 48 56 62 68 1073
3 12 21 38 48 56 62 68 1190
5 13 21 38 48 57 62 68 2097
4 12 21 38 48 57 62 68 727
4 12 21 38 48 57 62 68 1104
5 15 21 37 48 57 62 68 886
4 12 21 38 48 57 62 68 1234
5 13 21 38 48 57 62 67 952
5 15 21 37 48 57 62 67 864
3 12 21 38 48 57 62 67 713
3 11 21 38 48 57 62 67 1639
1 11 29 38 42 57 62 67 1620
1 11 30 38 41 58 62 67 860
1 11 30 38 40 58 62 67 707
1 11 30 38 40 58 62 67 621
1 11 26 38 42 58 62 68 1300
1 11 21 35 48 58 62 68 1120
1 11 21 34 48 58 62 68 1398
1 11 21 35 48 58 62 68 1585
1 11 21 35 48 58 62 66 656
1 11 21 35 48 58 62 66 771
1 11 21 35 48 58 62 66 304
1 11 21 35 48 49 62 66 2384
1 11 21 35 48 49 63 66 1340
1 11 21 35 48 49 63 66 960
1 11 21 35 48 49 63 66 1245
1 11 21 35 48 49 63 66 1013
1 11 21 35 48 49 63 66 1632
1 11 21 35 48 49 63 66 536
1 11 21 35 48 49 63 66 1282
1 11 21 36 48 49 63 66 1647
1 11 21 35 48 49 63 66 1741
1 11 21 35 48 50 63 66 1023
1 11 21 35 48 50 63 66 1496
1 11 21 35 48 50 63 66 1110
1 11 21 35 48 50 63 66 2353
1 11 21 35 48 50 63 66 436
1 11 21 35 48 50 63 66 2788
1 11 21 35 48 50 63 66 997
1 11 21 36 48 50 63 66 1185
1 11 21 35 48 50 63 66 719
1 11 21 35 48 51 63 66 518
1 11 21 35 48 51 63 66 1083
1 11 21 35 48 51 63 66 1264
1 11 21 35 48 51 63 66 799
1 11 21 35 48 51 63 66 556
1 11 21 35 48 51 63 66 354
1 11 21 35 48 51 63 66 1875
1 11 21 35 48 51 63 66 440
1 11 21 35 48 51 63 66 2898
1 11 21 35 48 51 63 66 1139
1 11 21 35 48 52 63 66 646
1 11 21 36 48 52 63 66 1342
1 11 21 37 48 52 63 66 1057
1 11 21 37 48 52 63 66 652
5 15 21 37 48 52 63 66 442
8 17 21 37 48 52 63 66 850
7 17 21 37 48 52 63 66 1515
9 17 21 38 48 52 63 66 2077
8 14 21 38 48 52 63 67 1131
7 14 21 38 48 53 63 67 1432
8 15 21 38 48 53 63 67 683
9 15 21 38 48 53 63 67 590
5 13 21 38 48 53 63 68 1647
9 15 21 38 48 53 63 68 5062
9 15 21 38 48 53 63 68 1173
8 15 21 38 48 53 63 68 898
9 17 21 37 48 53 63 68 889
8 17 21 37 48 53 63 68 4811
9 17 21 37 48 53 63 68 507
7 15 21 38 48 54 63 68 2038
1 11 28 38 43 54 63 67 1547
1 11 30 38 41 54 63 67 881
1 11 30 38 42 54 63 67 2082
1 11 30 38 42 54 63 67 876
4 12 23 38 48 54 63 67 2488
8 15 21 38 48 54 63 67 1274
8 14 21 38 48 54 63 67 1012
5 12 21 38 48 54 63 67 986
5 14 21 38 48 55 63 67 892
6 14 21 38 48 55 63 67 446
9 17 21 38 48 55 63 67 2038
6 13 21 38 48 55 63 67 644
7 14 21 38 48 55 63 67 703
9 16 21 38 48 55 63 67 708
6 14 21 38 48 55 63 67 1514
10 17 21 38 48 55 63 67 666
7 15 21 38 48 55 63 67 1168
9 17 21 38 48 55 63 67 1531
8 15 21 38 48 56 63 67 854
5 13 21 38 48 56 63 67 2635
10 17 21 38 48 56 63 68 632
8 16 21 38 48 56 63 68 2289
3 11 23 38 48 56 63 68 692
5 12 22 38 48 56 63 68 857
3 12 21 38 48 56 63 68 1364
5 15 21 37 48 56 63 68 769
4 13 21 38 48 56 63 68 1652
5 13 21 38 48 57 63 68 1383
5 13 21 38 48 57 63 68 469
4 13 21 38 48 57 63 68 536
4 13 21 38 48 57 63 68 669
4 12 21 38 48 57 63 68 2496
3 11 21 38 48 57 63 67 2448
4 12 21 38 48 57 63 67 1361
3 11 22 38 48 57 63 67 1134
2 11 27 38 46 57 63 67 1033
1 11 29 38 42 57 63 67 1430
1 11 30 38 40 58 63 67 1790
1 11 30 38 40 58 63 67 775
1 11 30 38 40 58 63 67 1529
1 11 26 38 41 58 63 68 1064
1 11 21 35 48 58 63 68 1300
1 11 21 36 48 58 63 68 1226
1 11 21 36 48 58 63 68 1352
1 11 21 36 48 58 63 66 631
1 11 21 36 48 58 63 66 908
1 11 21 35 48 58 63 66 2592
1 11 21 35 48 49 63 66 870
1 11 21 35 48 49 64 66 2235
1 11 21 35 48 49 64 66 507
1 11 21 35 48 49 64 66 1316
1 11 21 35 48 49 64 66 1046
1 11 21 35 48 49 64 66 685
1 11 21 35 48 49 64 66 1557
1 11 21 35 48 49 64 66 2592
1 11 21 35 48 49 64 66 917
1 11 21 35 48 49 64 66 941
1 11 21 35 48 50 64 66 931
1 11 21 35 48 50 64 66 740
1 11 21 34 48 50 64 66 1632
1 11 21 34 48 50 64 66 1342
1 11 21 35 48 50 64 66 963
1 11 21 34 48 50 64 66 579
1 11 21 34 48 50 64 66 514
1 11 21 34 48 50 64 66 1033
1 11 21 34 48 50 64 66 1173
1 11 21 34 48 51 64 66 585
1 11 21 34 48 51 64 66 967
1 11 21 35 48 51 64 66 1216
1 11 21 35 48 51 64 66 874
1 11 21 35 48 51 64 66 1161
1 11 21 35 48 51 64 66 894
1 11 21 35 48 51 64 66 746
1 11 21 35 48 51 64 66 1876
1 11 21 35 48 51 64 66 1909
1 11 21 35 48 51 64 66 660
1 11 21 35 48 52 64 66 2218
1 11 21 35 48 52 64 66 1430
1 11 21 35 48 52 64 66 1937
1 11 21 35 48 52 64 66 1447
1 11 21 35 48 52 64 66 1484
1 11 21 35 48 52 64 66 574
1 11 21 35 48 52 64 66 455
1 11 28 38 41 52 64 66 973
1 11 30 38 40 52 64 66 1820
1 11 30 38 40 53 64 66 480
1 11 28 38 40 53 64 66 850
1 11 29 38 40 53 64 66 3198
1 11 29 38 40 53 64 66 1158
1 11 28 38 40 53 64 66 2450
1 11 30 38 40 53 64 66 2136
1 11 27 38 40 53 64 66 751
1 11 24 38 42 53 64 66 1063
1 11 23 38 43 53 64 66 501
1 11 23 38 43 53 64 66 557
1 11 23 38 43 54 64 66 786
1 11 26 38 41 54 64 66 1936
1 11 29 38 40 54 64 66 3165
1 11 27 38 41 54 64 66 1125
1 11 29 38 40 54 64 66 1635
1 11 28 38 40 54 64 66 894
1 11 27 38 40 54 64 66 2004
1 11 30 38 40 54 64 66 1645
1 11 27 38 40 54 64 66 964
1 11 28 38 40 55 64 66 752
1 11 28 38 40 55 64 66 917
1 11 27 38 40 55 64 66 1037
1 11 29 38 40 55 64 66 780
1 11 27 38 40 55 64 66 777
1 11 27 38 40 55 64 66 2943
1 11 29 38 40 55 64 66 1771
1 11 27 38 40 55 64 66 799
1 11 27 38 40 55 64 66 1064
1 11 29 38 40 55 64 66 1025
1 11 27 38 40 56 64 66 2393
1 11 27 38 40 56 64 66 913
1 11 29 38 40 56 64 66 640
1 11 27 38 40 56 64 66 1531
1 11 27 38 40 56 64 66 1657
1 11 29 38 40 56 64 66 663
1 11 23 38 42 56 64 66 1366
1 11 23 38 43 56 64 66 639
1 11 28 38 40 56 64 66 1332
1 11 27 38 40 57 64 66 1329
1 11 27 38 40 57 64 66 1060
1 11 29 38 40 57 64 66 660
1 11 27 38 40 57 64 66 1369
1 11 27 38 40 57 64 66 1137
1 11 29 38 40 57 64 66 436
1 11 27 38 40 57 64 66 771
1 11 27 38 40 57 64 66 812
1 11 29 38 40 57 64 66 1693
1 11 27 38 40 57 64 66 1675
1 11 27 38 40 58 64 66 698
1 11 29 38 40 58 64 66 524
1 11 27 38 40 58 64 66 1794
1 11 24 38 42 58 64 66 2277
1 11 21 35 48 58 64 66 808
1 11 21 35 48 58 64 66 1743
1 11 21 36 48 58 64 66 1677
1 11 21 36 48 58 64 66 433
1 11 21 36 48 58 64 66 1547
1 11 21 36 48 58 64 66 1077
1 11 21 36 48 49 64 66 1373
1 11 21 36 48 49 65 66 1015
1 11 21 36 48 49 65 66 1228
1 11 21 36 48 49 65 66 1015
1 11 21 36 48 49 65 66 796
1 11 21 36 48 49 65 66 1154
1 11 21 35 48 49 65 66 1942
1 11 21 36 48 49 65 66 1284
1 11 21 35 48 49 65 66 279
1 11 21 36 48 49 65 66 1393
1 11 21 36 48 50 65 66 1568
1 11 21 35 48 50 65 66 463
1 11 21 36 48 50 65 66 840
1 11 21 36 48 50 65 66 3338
1 11 21 35 48 50 65 66 676
1 11 21 36 48 50 65 66 1789
1 11 21 35 48 50 65 66 902
1 11 21 35 48 50 65 66 3008
1 11 21 35 48 50 65 66 644
1 11 21 35 48 51 65 66 2210
1 11 21 35 48 51 65 66 1035
1 11 21 36 48 51 65 66 498
1 11 21 35 48 51 65 66 1537
1 11 21 35 48 51 65 66 890
1 11 21 35 48 51 65 66 1131
1 11 21 35 48 51 65 66 668
1 11 21 36 48 51 65 66 1351
1 11 21 35 48 51 65 66 3252
1 11 21 35 48 51 65 66 1273
1 11 21 35 48 52 65 66 760
1 11 21 35 48 52 65 66 1293
1 11 21 35 48 52 65 66 448
1 11 21 35 48 52 65 66 1268
1 11 21 35 48 52 65 66 1389
1 11 21 35 48 52 65 66 1335
1 11 21 35 48 52 65 66 2128
1 11 27 38 41 52 65 66 439
1 11 27 38 41 52 65 66 4749
1 11 27 38 41 53 65 66 774
1 11 29 38 40 53 65 66 1785
1 11 27 38 41 53 65 66 978
1 11 28 38 40 53 65 66 877
1 11 28 38 40 53 65 66 1469
1 11 27 38 41 53 65 66 954
1 11 28 38 40 53 65 66 660
1 11 23 38 43 53 65 66 1639
1 11 22 38 44 53 65 66 2024
1 11 23 38 44 53 65 66 1991
1 11 23 38 44 54 65 66 1595
1 11 25 38 41 54 65 66 1648
1 11 29 38 40 54 65 66 1642
1 11 27 38 41 54 65 66 732
1 11 27 38 41 54 65 66 891
1 11 29 38 40 54 65 66 683
1 11 27 38 41 54 65 66 1014
1 11 27 38 41 54 65 66 872
1 11 29 38 40 54 65 66 1120
1 11 27 38 41 55 65 66 1111
1 11 27 38 41 55 65 66 741
1 11 29 38 40 55 65 66 782
1 11 26 38 41 55 65 66 876
1 11 26 38 41 55 65 66 507
1 11 29 38 40 55 65 66 679
1 11 27 38 41 55 65 66 1027
1 11 27 38 41 55 65 66 1422
1 11 29 38 40 55 65 66 675
1 11 27 38 41 55 65 66 1922
1 11 27 38 41 56 65 66 723
1 11 29 38 40 56 65 66 1333
1 11 27 38 41 56 65 66 938
1 11 27 38 41 56 65 66 1834
1 11 29 38 40 56 65 66 1673
1 11 27 38 40 56 65 66 1172
1 11 23 38 43 56 65 66 733
1 11 23 38 43 56 65 66 751
1 11 26 38 41 56 65 66 2606
1 11 27 38 40 57 65 66 1821
1 11 29 38 40 57 65 66 1101
1 11 27 38 41 57 65 66 478
1 11 27 38 40 57 65 66 1426
1 11 29 38 40 57 65 66 1479
1 11 27 38 41 57 65 66 1672
1 11 27 38 40 57 65 66 2370
1 11 28 38 40 57 65 66 1037
1 11 27 38 41 57 65 66 2365
1 11 28 38 40 57 65 66 542
1 11 28 38 40 58 65 66 804
1 11 27 38 41 58 65 66 840
1 11 28 38 40 58 65 66 779
1 11 25 38 41 58 65 66 1841
1 11 21 35 48 58 65 66 1662
1 11 21 34 48 58 65 66 934
1 11 21 35 48 58 65 66 738
1 11 21 35 48 58 65 66 1254
1 11 21 35 48 58 65 66 1190
1 11 21 35 48 58 65 66 1421
1 11 21 35 48 49 65 66 1318
1 11 21 34 48 49 59 66 837
1 11 21 35 48 49 59 66 912
1 11 21 35 48 49 59 66 1273
1 11 21 34 48 49 59 66 791
1 11 21 35 48 49 59 66 531
1 11 21 35 48 49 59 66 945
1 11 21 34 48 49 59 66 1757
1 11 21 35 48 49 59 66 591
1 11 21 34 48 49 59 66 658
1 11 21 34 48 50 59 66 366
1 11 21 34 48 50 59 66 2362
1 11 21 34 48 50 59 66 445
1 11 21 34 48 50 59 66 825
1 11 21 34 48 50 59 66 2547
1 11 21 34 48 50 59 66 1455
1 11 21 34 48 50 59 66 1793
1 11 21 35 48 50 59 66 672
1 11 21 34 48 50 59 66 1370
1 11 21 34 48 51 59 66 833
1 11 21 34 48 51 59 66 2127
1 11 21 34 48 51 59 66 1831
1 11 21 35 48 51 59 66 948
1 11 21 34 48 51 59 66 1134
1 11 21 34 48 51 59 66 1547
1 11 21 35 48 51 59 66 660
1 11 21 35 48 51 59 66 2326
1 11 21 34 48 51 59 66 789
1 11 21 35 48 51 59 66 853
1 11 21 35 48 52 59 66 2784
1 11 21 35 48 52 59 66 2270
1 11 21 36 48 52 59 66 468
1 11 21 36 48 52 59 66 1410
4 14 21 37 48 52 59 66 5436
9 19 21 37 48 52 59 66 889
6 16 21 37 48 52 59 66 1968
8 15 21 38 48 52 59 66 1241
7 14 21 38 48 52 59 67 619
7 13 21 38 48 53 59 67 777
9 16 21 38 48 53 59 67 550
7 15 21 38 48 53 59 67 647
9 16 21 38 48 53 59 68 663
7 15 21 38 48 53 59 68 1923
9 17 21 38 48 53 59 68 653
7 14 21 38 48 53 59 68 1546
9 18 21 37 48 53 59 68 948
8 18 21 37 48 53 59 68 1307
8 17 21 37 48 53 59 68 604
8 17 21 37 48 54 59 68 1424
1 11 28 38 43 54 59 67 1492
1 11 30 38 42 54 59 67 511
1 11 30 38 42 54 59 67 1084
1 11 30 38 42 54 59 67 1446
4 13 23 38 48 54 59 67 467
5 14 21 37 48 54 59 67 3924
8 16 21 37 48 54 59 67 531
8 16 21 38 48 54 59 67 1253
7 15 21 38 48 55 59 67 400
7 15 21 38 48 55 59 67 878
6 14 21 38 48 55 59 67 1101
6 13 21 38 48 55 59 67 1112
8 15 21 38 48 55 59 67 884
8 15 21 38 48 55 59 67 1105
9 16 21 38 48 55 59 67 613
8 16 21 38 48 55 59 67 1663
6 14 21 38 48 55 59 67 1098
7 14 21 38 48 55 59 67 836
9 16 21 38 48 56 59 67 465
7 14 21 38 48 56 59 67 779
9 16 21 38 48 56 59 68 340
7 14 21 38 48 56 59 68 721
3 11 24 38 48 56 59 68 982
3 11 24 38 48 56 59 68 1088
5 14 21 38 48 56 59 68 2506
9 18 21 37 48 56 59 68 829
9 16 21 38 48 56 59 68 1170
8 15 21 38 48 57 59 68 765
5 13 21 38 48 57 59 68 547
10 17 21 38 48 57 59 68 2293
7 15 21 38 48 57 59 68 585
10 17 21 38 48 57 59 68 523
7 15 21 38 48 57 59 67 1789
9 15 21 38 48 57 59 67 1402
